     0.000	     6.906	     3.884	     2.966	   876.141	   599.990
     3.000	     6.876	     3.873	     2.964	   876.141	   599.990
     5.000	     6.827	     3.862	     2.962	   876.141	   599.990
     7.000	     6.965	     3.852	     2.960	   876.141	   599.990
     9.000	     6.956	     3.841	     2.959	   876.141	   599.990
    11.000	     7.931	     4.629	     3.280	   125.223	    79.400
    13.000	     7.906	     4.612	     3.276	   125.223	    79.400
    15.000	     7.881	     4.595	     3.273	   125.223	    79.400
    17.000	     7.856	     4.578	     3.269	   125.223	    79.400
    19.000	     7.833	     4.562	     3.266	   125.223	    79.400
    21.000	     7.810	     4.547	     3.262	   125.223	    79.400
    23.000	     7.788	     4.532	     3.259	   125.223	    79.400
    25.000	     7.767	     4.517	     3.256	   125.223	    79.400
    27.000	     7.748	     4.503	     3.254	   125.223	    79.400
    29.000	     7.729	     4.490	     3.252	   125.223	    79.400
    31.000	     7.712	     4.478	     3.250	   125.223	    79.400
    33.000	     7.695	     4.465	     3.247	   125.223	    79.400
    35.000	     7.678	     4.453	     3.245	   125.223	    79.400
    37.000	     7.663	     4.441	     3.244	   125.223	    79.400
    39.000	     7.649	     4.430	     3.242	   125.223	    79.400
    41.000	     7.635	     4.420	     3.240	   125.223	    79.400
    43.000	     7.623	     4.410	     3.239	   125.223	    79.400
    45.000	     7.612	     4.401	     3.238	   125.223	    79.400
    47.000	     7.602	     4.392	     3.237	   125.223	    79.400
    49.000	     7.592	     4.384	     3.236	   125.223	    79.400
    51.000	     7.584	     4.377	     3.235	   125.223	    79.400
    53.000	     7.577	     4.370	     3.235	   125.223	    79.400
    55.000	     7.571	     4.364	     3.235	   125.223	    79.400
    57.000	     7.566	     4.358	     3.234	   125.223	    79.400
    59.000	     7.561	     4.353	     3.234	   125.223	    79.400
    61.000	     7.558	     4.348	     3.235	   125.223	    79.400
    63.000	     7.556	     4.344	     3.235	   125.223	    79.400
    65.000	     7.554	     4.340	     3.235	   125.223	    79.400
    67.000	     7.553	     4.337	     3.236	   125.223	    79.400
    69.000	     7.553	     4.334	     3.237	   125.223	    79.400
    71.000	     7.553	     4.331	     3.237	   125.223	    79.400
    73.000	     7.555	     4.329	     3.238	   125.223	    79.400
    75.000	     7.556	     4.328	     3.239	   125.223	    79.400
    77.000	     7.559	     4.326	     3.241	   125.223	    79.400
    79.000	     7.562	     4.325	     3.242	   125.223	    79.400
    81.000	     7.565	     4.324	     3.243	   125.223	    79.400
    83.000	     7.569	     4.324	     3.245	   125.223	    79.400
    85.000	     7.573	     4.324	     3.246	   125.223	    79.400
    87.000	     7.578	     4.323	     3.248	   125.223	    79.400
    89.000	     7.583	     4.324	     3.249	   125.223	    79.400
    91.000	     7.420	     4.064	     3.414	   221.256	   139.380
    93.000	     7.429	     4.067	     3.417	   221.256	   139.380
    95.000	     7.436	     4.069	     3.419	   115.304	    76.060
    97.000	     7.443	     4.070	     3.421	   115.304	    76.060
    99.000	     7.449	     4.072	     3.423	   115.304	    76.060
   101.000	     7.456	     4.074	     3.426	   115.304	    76.060
   103.000	     7.463	     4.076	     3.428	   115.304	    76.060
   105.000	     7.469	     4.078	     3.430	   115.304	    76.060
   107.000	     7.476	     4.080	     3.432	   115.304	    76.060
   109.000	     7.483	     4.082	     3.434	   115.304	    76.060
   110.000	     7.490	     4.084	     3.437	   115.304	    76.060
   125.000	     7.539	     4.100	     3.452	   227.496	   142.760
   140.000	     7.590	     4.116	     3.469	   227.496	   142.760
   155.000	     7.639	     4.131	     3.484	   636.003	   417.590
   170.000	     7.685	     4.146	     3.499	   636.003	   417.590
   185.000	     7.730	     4.159	     3.514	   234.421	   146.570
   200.000	     7.773	     4.172	     3.528	   234.421	   146.570
   215.000	     7.815	     4.184	     3.542	   234.421	   146.570
   230.000	     7.857	     4.196	     3.556	   613.827	   403.930
   245.000	     7.899	     4.208	     3.570	   613.827	   403.930
   260.000	     7.940	     4.220	     3.584	   613.827	   403.930
   275.000	     7.980	     4.231	     3.598	   613.827	   403.930
   290.000	     8.020	     4.242	     3.611	   599.750	   394.620
   305.000	     8.060	     4.253	     3.625	   599.750	   394.620
   320.000	     8.099	     4.264	     3.639	   599.750	   394.620
   335.000	     8.138	     4.275	     3.652	   599.750	   394.620
   350.000	     8.177	     4.286	     3.666	   599.750	   394.620
   365.000	     8.220	     4.304	     3.683	   599.750	   394.620
   500.000	     9.080	     4.840	     3.932	   257.385	   162.500
   750.000	    10.003	     5.366	     4.333	   809.174	   537.630
  1000.000	    10.869	     5.903	     4.638	   766.245	   500.000
  1250.000	    11.242	     6.051	     4.773	   738.289	   476.190
  1500.000	    11.584	     6.183	     4.900	   712.551	   454.550
  1750.000	    11.900	     6.302	     5.020	   682.678	   431.030
  2000.000	    12.196	     6.410	     5.135	   656.735	   411.520
  2250.000	    12.382	     6.411	     5.209	   630.608	   392.160
  2500.000	    12.643	     6.498	     5.313	   608.950	   375.940
  2750.000	    12.916	     6.601	     5.423	   579.677	   354.610
  3000.000	    13.160	     6.676	     5.523	   574.632	   350.880
  3250.000	     8.175	     0.000	    10.007	   339.417	     0.000
  3500.000	     8.486	     0.000	    10.301	   339.417	     0.000
  3750.000	     8.756	     0.000	    10.563	   339.417	     0.000
  4000.000	     8.991	     0.000	    10.794	   339.417	     0.000
  4250.000	     9.192	     0.000	    10.996	   339.417	     0.000
  4500.000	     9.362	     0.000	    11.168	   339.417	     0.000
  4750.000	     9.504	     0.000	    11.313	   339.417	     0.000
  5000.000	     9.620	     0.000	    11.433	   339.417	     0.000
  5250.000	     9.710	     0.000	    11.526	   339.417	     0.000
  5500.000	     9.776	     0.000	    11.594	   339.417	     0.000
  5750.000	     9.817	     0.000	    11.636	   339.417	     0.000
  6000.000	     9.834	     0.000	    11.654	   339.417	     0.000
